Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000090458	9.63532502547837	6.35694379699338	7.77225552922885	6.91629785046292	2.99488374135426	2.90291031339907	2.1961856275741	2.92817139189125
ENSMUSG00000090470	2.56981885210965	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090523	8.22491061324853	7.62991331640733	15.1544193107184	18.2311458380806	18.5712626301395	24.1257184410504	20.6418446891817	17.1186852624045
ENSMUSG00000090553	107.262353237497	114.56320907878	116.431154431781	116.70047853545	108.383399982403	101.652367080878	95.5047113839385	75.8459373402613
ENSMUSG00000090622	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090626	4.55077138181083	4.79914624707076	4.57889664239474	4.4365691174092	3.73860486474127	3.2116915274535	2.83169654001578	2.66044331821544
ENSMUSG00000090629	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090641	2.18858740252148	2.25792880961226	2.1961856275741	2.1961856275741	2.21913894413569	2.1961856275741	2.1961856275741	2.1961856275741
ENSMUSG00000090659	3.3830707145258	3.45814892523146	3.23403060863945	2.76861925706747	2.34973815851608	2.27955149498648	2.23263900358438	2.23457427614444
ENSMUSG00000090663	3.72136869660859	3.66166548918483	3.8749203794063	3.76026238239871	3.67756285630664	3.67756285630664	3.67756285630664	3.70314232884041
ENSMUSG00000090698	2.16595009105185	2.16595009105185	2.17849731228523	2.27626206917564	2.16595009105185	2.16595009105185	2.16595009105185	2.21146130664054
ENSMUSG00000090724	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090779	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090828	2.16595009105185	2.20635764432749	2.84481203639457	2.61171957417784	3.66801617281868	2.23457427614444	2.21146130664054	2.17723932624926
ENSMUSG00000090863	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090877	17.5221889758303	10.7820197748327	9.48439373150902	8.11167583832023	11.6519539518113	15.6165081724196	38.1206284936279	38.7198108550174
ENSMUSG00000090891	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090919	5.29635564158159	8	8.85607025276246	10.1847123786032	13.1546412580351	9.2535054712423	9.14193778001637	7.86256478836201
ENSMUSG00000090935	24.6326510697101	25.5013196336947	23.8899732510007	23.629218335032	21.7056692391628	22.3158986616065	23.629218335032	26.2182593133773
ENSMUSG00000090946	9.75854911808162	11.1643962768413	12.1047384340444	11.5848436353514	11.4121602069522	12.8393476694596	12.2950014503041	10.3298686174885
ENSMUSG00000091002	3.05781261500602	3.67013551407322	3.40070375286012	3.32495158457115	3.3287949388461	3.17388531752893	3.22936385564857	2.78465770526299
ENSMUSG00000091017	2.16595009105185	2.17096028415452	2.16595009105185	2.16595009105185	2.16595009105185	2.16970665041961	2.18858740252148	2.16595009105185
ENSMUSG00000091037	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091061	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091133	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091154	2.48228138800866	2.45944592153585	2.4032720990537	2.40049733333054	2.46228882668983	2.46228882668983	2.74632049974979	2.66198049444749
ENSMUSG00000091166	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091175	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091183	9.37184655595695	10.5804811689803	10.7157926595534	9.66877645077416	12.5751177152441	9.9866443912129	10.09101927065	7.13542815536074
ENSMUSG00000091199	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000091212	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.37429632113771
ENSMUSG00000091243	8.05564440045375	11.1193457587387	4.18192348766173	5.72258372974103	14.6339770872839	19.6812507196423	22.471118011808	19.6301596360609
ENSMUSG00000091264	15.725129576724	15.0845525746918	17.8972579941845	19.1596592739029	20.4992610528032	22.8639062358575	22.510091250028	22.2386915174774
ENSMUSG00000091304	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
